from,to,interaction_type,n_references,curation_effort,is_stimulation,consensus_stimulation,is_inhibition,consensus_inhibition,is_directed,consensus_direction,PMDI_interaction
FOXP3,LHX9,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIAT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIF,transcriptional,1,1,1,1,0,0,1,1,17632414
FOXP3,LIMA1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIMD1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIMS1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIN54,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00114,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00299,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00336,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00477,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00528,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00597,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00862,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC00869,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC01554,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC01556,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINC02694,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LINS1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIPA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIPC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LIPM,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LITAF,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LLGL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMAN2L,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMBR1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMCD1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMNB1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMO2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMO4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LMOD3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LNPEP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPAL2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPAR3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPAR6,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPCAT4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPGAT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPIN1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPIN2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LPXN,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRBA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRCH1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRIG1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRIT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRIT2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP10,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP11,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP2BP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRP6,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRPPRC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC23,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC28,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC37A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC37A2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC37A3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC37B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC39,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC46,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC58,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC63,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC7,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC8A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC8B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC8C,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRC8D,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRFIP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRFIP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRN3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LRRN4CL,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LSAMP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LSG1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LSM14A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LSM2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LST1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LTA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LTA4H,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LTB,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LTBP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LUC7L,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LUC7L2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LUC7L3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LUZP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LUZP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LY6G5B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LY6G5C,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LY9,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LY96,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYPD5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYPD6B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYPLA1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYRM4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYRM7,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYSMD2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYST,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LYZ,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LZIC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,LZTFL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,M6PR,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MACC1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MACF1,transcriptional,2,2,0,0,0,0,1,0,20554955
FOXP3,MACROD2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAF,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAFK,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAJIN,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAK,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAL,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MALRD1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MALT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAML2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAML3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAN1C1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAN2A2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAN2B1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MANEA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP1LC3B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP1LC3B2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP2K1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP2K2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP2K5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP2K6,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K11,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K12,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K13,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K14,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K20,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K6,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K7,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP3K8,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP4K2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP4K3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP4K4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP4K5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAP7,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPK1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPK13,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPK14,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPK8,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPK8IP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPKBP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAPRE2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MARCHF7,transcriptional,1,1,1,1,0,0,1,1,17632414
FOXP3,MARCKS,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MARCKSL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MARS1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAST2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAST4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAT2B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MATCAP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MAX,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MB21D2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBD2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBLAC1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBNL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBNL2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBNL3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBOAT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MBP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCCC2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCCD1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCF2L2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCM3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCM4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCM7,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCMBP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCOLN1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCOLN2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCTP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCTP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MCUB,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDC1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDFIC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDGA1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDH1B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDM1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDM2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDM4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MDS2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,ME2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,ME3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED11,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED12L,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED13,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED13L,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED15,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED20,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED23,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED25,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MED7,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEF2A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEF2C,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEF2D,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEGF11,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEGF9,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MELK,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEOX1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MESD,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METAP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METAP1D,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL14,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL16,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL18,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL21A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL23,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL24,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL8,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,METTL9,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MEX3C,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFAP5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFHAS1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFSD11,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFSD14A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFSD4A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFSD6,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MFSD8,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MGAT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MGAT4A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MGAT5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MGME1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MGST2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIA2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MICAL2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MICAL3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MICOS10,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MID1IP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIDEAS,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIEF2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MINDY1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MINDY3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MINK1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIPEP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIR155HG,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIR22HG,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIS18BP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MITF,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MIX23,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MKI67,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MKKS,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MKLN1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MKNK1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MKRN1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MLIP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MLKL,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MLLT10,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MLLT3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MMACHC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MMD,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MMGT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MMP2,transcriptional,1,1,0,0,1,1,1,1,19628330
FOXP3,MMP20,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MMP25,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MMP9,transcriptional,1,1,0,0,1,1,1,1,24155921
FOXP3,MMRN1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MND1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MNDA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MNT,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MNX1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MOB1B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MOB4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MOGAT1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MORF4L1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MOSMO,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MOXD1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MPRIP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MPZL2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MPZL3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MR1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MREG,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRFAP1L1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL10,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL11,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL15,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL32,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL36,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL39,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL40,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL44,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL47,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPL48,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPS18B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPS27,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPS31,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRPS5,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MRTFA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSANTD2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSGN1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSH3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSI2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSL2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSL3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSRA,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MSS51,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MST1L,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTA2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTA3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTAP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTCL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTCL3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTDH,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTERF4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTFP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTIF3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTMR6,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTO1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTR,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTSS1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTURN,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTUS1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MTX3,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MUC15,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MUC4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MUS81,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MVB12B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MXD1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MXD4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MXI1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYB,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYBBP1A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYBL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYC,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYCBP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYH9,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYL12A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYL12B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYLIP,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYNN,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYO18B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYO1D,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYO1E,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYO3B,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYO5A,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYO5C,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYOM1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,MYOM2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,N4BP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,N4BP2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,N4BP2L2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAA25,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAA30,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAA38,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAALADL1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAB1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAB2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NABP1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NADK2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAF1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAIF1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NALCN,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NALF1,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NANOGP8,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAP1L4,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAPB,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NAPEPLD,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NARS2,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NBAS,transcriptional,1,1,0,0,0,0,1,0,20554955
FOXP3,NBN,transcriptional,1,1,0,0,0,0,1,0,20554955
